,Unnamed: 0,close,date,high,low,open,volume
52,52,1.6799999475479126,2020-04-20,1.7599999904632568,1.6499999761581419,1.7000000476837158,26578500.0
53,53,1.7799999713897705,2020-04-17,1.8400000333786009,1.6100000143051147,1.7200000286102295,53046200.0
54,54,1.559999942779541,2020-04-16,1.7200000286102295,1.559999942779541,1.690000057220459,26766300.0
55,55,1.6699999570846558,2020-04-15,1.75,1.6100000143051147,1.6599999666213991,37420200.0
56,56,1.830000042915344,2020-04-14,1.950000047683716,1.7599999904632568,1.8799999952316284,37507600.0
57,57,1.8600000143051147,2020-04-13,2.0999999046325684,1.7300000190734863,2.059999942779541,59083200.0
58,58,1.9800000190734863,2020-04-09,2.4300000667572017,1.6799999475479126,2.259999990463257,158532900.0
59,59,1.7699999809265137,2020-04-08,1.7799999713897705,1.3700000047683716,1.4700000286102295,95124100.0
60,60,1.25,2020-04-07,1.4800000190734863,1.2000000476837158,1.2699999809265137,67392600.0
61,61,1.1200000047683716,2020-04-06,1.3300000429153442,1.100000023841858,1.2400000095367432,50505100.0
62,62,1.0900000333786009,2020-04-03,1.2899999618530271,1.0,1.0700000524520874,45665100.0
63,63,1.100000023841858,2020-04-02,1.2799999713897705,1.0199999809265137,1.25,34754900.0
64,64,1.2799999713897705,2020-04-01,1.4800000190734863,1.2599999904632568,1.399999976158142,28489800.0
65,65,1.5499999523162842,2020-03-31,1.6299999952316284,1.3300000429153442,1.5399999618530271,48866400.0
66,66,1.5199999809265137,2020-03-30,1.7599999904632568,1.4500000476837158,1.75,53838800.0
67,67,,2020-03-30,,,,
68,68,1.8600000143051147,2020-03-27,2.259999990463257,1.5499999523162842,1.9299999475479128,143106700.0
69,69,1.7000000476837158,2020-03-26,2.900000095367432,1.6399999856948853,2.25,280865000.0
70,70,1.1399999856948853,2020-03-25,1.440000057220459,0.6399999856948853,0.7200000286102295,227398900.0
71,71,0.36000001430511475,2020-03-24,2.9200000762939453,0.3199999928474426,2.900000095367432,55081900.0
72,72,2.700000047683716,2020-03-23,3.5999999046325684,2.5699999332427983,3.5,11524000.0
73,73,3.5999999046325684,2020-03-20,4.510000228881836,3.5499999523162837,3.859999895095825,14022600.0
74,74,3.650000095367432,2020-03-19,3.849999904632568,3.0,3.369999885559082,13267400.0
75,75,3.650000095367432,2020-03-18,4.190000057220459,1.5,3.9700000286102295,22942300.0
76,76,4.25,2020-03-17,5.269999980926514,4.2199997901916495,5.269999980926514,12858700.0
77,77,5.099999904632568,2020-03-16,5.980000019073486,5.099999904632568,5.400000095367432,7346000.0
78,78,6.070000171661378,2020-03-13,6.5,5.829999923706055,6.369999885559082,8386100.0
79,79,6.019999980926514,2020-03-12,6.510000228881836,6.0,6.269999980926514,9605000.0
80,80,6.9000000953674325,2020-03-11,7.0999999046325675,6.820000171661378,7.039999961853027,8653700.0
81,81,7.170000076293945,2020-03-10,7.289999961853027,7.010000228881836,7.21999979019165,10224300.0
82,82,7.0999999046325675,2020-03-09,7.3499999046325675,7.010000228881836,7.130000114440918,11503100.0
83,83,7.4000000953674325,2020-03-06,7.440000057220459,7.199999809265138,7.320000171661378,7009600.0
84,84,7.5,2020-03-05,7.519999980926514,7.4000000953674325,7.46999979019165,2923800.0
85,85,7.579999923706055,2020-03-04,7.5900001525878915,7.449999809265138,7.519999980926514,5882000.0
86,86,7.440000057220459,2020-03-03,7.670000076293945,7.3499999046325675,7.619999885559082,8308500.0
87,87,7.5999999046325675,2020-03-02,7.619999885559082,7.25,7.269999980926514,6305800.0
88,88,7.230000019073486,2020-02-28,7.260000228881836,6.96999979019165,7.1500000953674325,13259900.0
89,89,7.300000190734862,2020-02-27,7.46999979019165,7.210000038146973,7.46999979019165,10238800.0
90,90,7.519999980926514,2020-02-26,7.679999828338622,7.510000228881836,7.579999923706055,7573800.0
91,91,7.579999923706055,2020-02-25,7.78000020980835,7.53000020980835,7.769999980926514,7124900.0
92,92,7.75,2020-02-24,7.820000171661378,7.739999771118164,7.800000190734862,7829900.0
93,93,7.9000000953674325,2020-02-21,8.039999961853027,7.860000133514403,8.020000457763674,6838800.0
94,94,8.029999732971191,2020-02-20,8.090000152587889,7.9099998474121085,7.929999828338622,4624700.0
95,95,7.9000000953674325,2020-02-19,7.920000076293945,7.860000133514403,7.860000133514403,4180800.0
96,96,7.8499999046325675,2020-02-18,7.9000000953674325,7.820000171661378,7.8499999046325675,2516400.0
97,97,7.880000114440918,2020-02-14,7.880000114440918,7.760000228881836,7.769999980926514,4139200.0
98,98,7.760000228881836,2020-02-13,7.809999942779541,7.75,7.769999980926514,5577100.0
99,99,7.760000228881836,2020-02-12,7.789999961853027,7.71999979019165,7.71999979019165,8038600.0
100,100,7.71999979019165,2020-02-11,7.789999961853027,7.71999979019165,7.75,5083400.0
101,101,7.75,2020-02-10,7.809999942779541,7.75,7.800000190734862,3625500.0
102,102,7.809999942779541,2020-02-07,7.860000133514403,7.800000190734862,7.860000133514403,2581100.0
103,103,7.8499999046325675,2020-02-06,7.880000114440918,7.829999923706055,7.8400001525878915,3282300.0
104,104,7.829999923706055,2020-02-05,7.8499999046325675,7.789999961853027,7.820000171661378,2395100.0
105,105,7.789999961853027,2020-02-04,7.829999923706055,7.78000020980835,7.820000171661378,3408100.0
106,106,7.820000171661378,2020-02-03,7.8499999046325675,7.769999980926514,7.789999961853027,3523600.0
107,107,7.800000190734862,2020-01-31,7.880000114440918,7.760000228881836,7.880000114440918,5952300.0
108,108,7.8499999046325675,2020-01-30,7.9099998474121085,7.809999942779541,7.9000000953674325,2926300.0
109,109,7.9099998474121085,2020-01-29,7.929999828338622,7.889999866485597,7.920000076293945,2242700.0
110,110,7.9000000953674325,2020-01-28,7.9099998474121085,7.8499999046325675,7.860000133514403,1846400.0
111,111,7.8400001525878915,2020-01-27,7.880000114440918,7.829999923706055,7.869999885559082,3494600.0
112,112,7.880000114440918,2020-01-24,7.949999809265138,7.8499999046325675,7.929999828338622,2876700.0
113,113,7.9000000953674325,2020-01-23,7.929999828338622,7.869999885559082,7.9000000953674325,3222000.0
114,114,7.9099998474121085,2020-01-22,7.949999809265138,7.889999866485597,7.920000076293945,2826100.0
115,115,7.9000000953674325,2020-01-21,7.9099998474121085,7.860000133514403,7.880000114440918,2734700.0
116,116,7.880000114440918,2020-01-17,7.889999866485597,7.8499999046325675,7.880000114440918,2182400.0
117,117,7.869999885559082,2020-01-16,7.9099998474121085,7.860000133514403,7.9000000953674325,2158400.0
118,118,7.869999885559082,2020-01-15,7.9099998474121085,7.820000171661378,7.829999923706055,5384400.0
119,119,7.820000171661378,2020-01-14,7.820000171661378,7.760000228881836,7.78000020980835,3622000.0
120,120,7.78000020980835,2020-01-13,7.78000020980835,7.679999828338622,7.679999828338622,3729900.0
121,121,7.679999828338622,2020-01-10,7.699999809265138,7.639999866485597,7.6599998474121085,2945100.0
122,122,7.630000114440918,2020-01-09,7.699999809265138,7.619999885559082,7.679999828338622,8378300.0
123,123,7.6599998474121085,2020-01-08,7.71999979019165,7.6599998474121085,7.690000057220459,2349500.0
124,124,7.670000076293945,2020-01-07,7.71999979019165,7.639999866485597,7.639999866485597,3223400.0
125,125,7.6599998474121085,2020-01-06,7.699999809265138,7.6599998474121085,7.690000057220459,2930300.0
126,126,7.699999809265138,2020-01-03,7.71999979019165,7.619999885559082,7.630000114440918,4364700.0
127,127,7.639999866485597,2020-01-02,7.6599998474121085,7.570000171661378,7.6500000953674325,2978000.0
