,Unnamed: 0,close,date,high,low,open,volume
38,38,2379.610107421875,2020-05-08,2387.239990234375,2357.0,2372.139892578125,3211200
39,39,2367.610107421875,2020-05-07,2376.0,2343.110107421875,2374.780029296875,3396400
40,40,2351.260009765625,2020-05-06,2357.449951171875,2320.0,2329.43994140625,3117800
41,41,2317.800048828125,2020-05-05,2351.0,2307.1298828125,2340.0,3242500
42,42,2315.989990234375,2020-05-04,2326.97998046875,2256.3798828125,2256.3798828125,4865900
43,43,2286.0400390625,2020-05-01,2362.43994140625,2258.18994140625,2336.800048828125,9772600
44,44,2474.0,2020-04-30,2475.0,2396.010009765625,2419.840087890625,9415000
45,45,2372.7099609375,2020-04-29,2391.889892578125,2310.0,2330.010009765625,4591600
46,46,2314.080078125,2020-04-28,2373.5,2306.0,2372.10009765625,5269400
47,47,2376.0,2020-04-27,2444.8798828125,2363.0,2443.199951171875,5645600
48,48,2410.219970703125,2020-04-24,2420.429931640625,2382.0,2417.0,3831800
49,49,2399.449951171875,2020-04-23,2424.219970703125,2382.080078125,2399.97998046875,5066600
50,50,2363.489990234375,2020-04-22,2394.0,2351.0,2369.0,4218300
51,51,2328.1201171875,2020-04-21,2428.31005859375,2279.659912109375,2416.610107421875,7476700
52,52,2393.610107421875,2020-04-20,2444.97998046875,2386.050048828125,2389.949951171875,5770700
53,53,2375.0,2020-04-17,2400.0,2316.02001953125,2372.330078125,7930000
54,54,2408.18994140625,2020-04-16,2461.0,2335.0,2346.0,12038200
55,55,2307.679931640625,2020-04-15,2333.3701171875,2245.0,2257.679931640625,6866600
56,56,2283.320068359375,2020-04-14,2292.0,2186.2099609375,2200.469970703125,8087200
57,57,2168.8701171875,2020-04-13,2180.0,2038.0,2040.0,6716700
58,58,2042.760009765625,2020-04-09,2053.0,2017.6600341796875,2044.300048828125,4655600
59,59,2043.0,2020-04-08,2044.0,2011.1500244140625,2021.0,3977300
60,60,2011.5999755859373,2020-04-07,2035.719970703125,1997.6199951171875,2017.1099853515625,5114000
61,61,1997.5899658203125,2020-04-06,1998.52001953125,1930.02001953125,1936.0,5773200
62,62,1906.5899658203125,2020-04-03,1926.3299560546875,1889.1500244140625,1911.1500244140625,3609900
63,63,1918.8299560546875,2020-04-02,1927.530029296875,1890.0,1901.6400146484373,4336000
64,64,1907.699951171875,2020-04-01,1944.9599609375,1893.0,1932.969970703125,4121900
65,65,1949.719970703125,2020-03-31,1993.02001953125,1944.010009765625,1964.3499755859373,5123600
66,66,1963.949951171875,2020-03-30,1973.6300048828125,1912.3399658203125,1922.8299560546875,6126100
67,67,1900.0999755859373,2020-03-27,1939.7900390625,1899.9200439453125,1930.8599853515625,5387900
68,68,1955.489990234375,2020-03-26,1956.489990234375,1889.2900390625,1902.0,6221300
69,69,1885.8399658203125,2020-03-25,1950.260009765625,1885.780029296875,1920.68994140625,6479100
70,70,1940.0999755859373,2020-03-24,1955.0,1900.3399658203125,1951.5,7147100
71,71,1902.8299560546875,2020-03-23,1919.4000244140625,1812.0,1827.75,7808500
72,72,1846.0899658203125,2020-03-20,1957.0,1820.72998046875,1926.31005859375,9817900
73,73,1880.9300537109373,2020-03-19,1945.0,1832.6500244140625,1860.0,10399900
74,74,1830.0,2020-03-18,1841.6600341796875,1745.0,1750.0,9645200
75,75,1807.8399658203125,2020-03-17,1857.780029296875,1689.239990234375,1775.469970703125,10917100
76,76,1689.1500244140625,2020-03-16,1759.449951171875,1626.030029296875,1641.510009765625,8917300
77,77,1785.0,2020-03-13,1786.31005859375,1680.6199951171875,1755.0,8809700
78,78,1676.6099853515625,2020-03-12,1765.0,1675.0,1721.97998046875,11346200
79,79,1820.8599853515625,2020-03-11,1871.3199462890625,1801.5,1857.8499755859373,5624800
80,80,1891.8199462890625,2020-03-10,1894.27001953125,1818.1700439453125,1870.8800048828125,7133300
81,81,1800.6099853515625,2020-03-09,1862.77001953125,1761.2900390625,1773.8599853515625,7813200
82,82,1901.0899658203125,2020-03-06,1910.8699951171875,1869.5,1875.0,5273600
83,83,1924.030029296875,2020-03-05,1960.719970703125,1910.0,1933.0,4748200
84,84,1975.8299560546875,2020-03-04,1978.0,1922.0,1946.5699462890625,4772900
85,85,1908.989990234375,2020-03-03,1996.3299560546875,1888.0899658203125,1975.3699951171875,7534500
86,86,1953.949951171875,2020-03-02,1954.510009765625,1870.0,1906.489990234375,6761700
87,87,1883.75,2020-02-28,1889.760009765625,1811.1300048828125,1814.6300048828125,9493800
88,88,1884.300048828125,2020-02-27,1975.0,1882.760009765625,1934.3800048828125,8112100
89,89,1979.5899658203125,2020-02-26,2014.6700439453125,1960.449951171875,1970.280029296875,5224600
90,90,1972.739990234375,2020-02-25,2034.5999755859373,1958.4200439453125,2026.4200439453125,6219100
91,91,2009.2900390625,2020-02-24,2039.300048828125,1987.969970703125,2003.1800537109373,6547000
92,92,2095.969970703125,2020-02-21,2144.550048828125,2088.0,2142.14990234375,4646300
93,93,2153.10009765625,2020-02-20,2176.7900390625,2127.449951171875,2173.070068359375,3131300
94,94,2170.219970703125,2020-02-19,2185.10009765625,2161.1201171875,2167.800048828125,2561200
95,95,2155.669921875,2020-02-18,2166.070068359375,2124.110107421875,2125.02001953125,2945600
96,96,2134.8701171875,2020-02-14,2159.0400390625,2125.889892578125,2155.679931640625,2606200
97,97,2149.8701171875,2020-02-13,2170.280029296875,2142.0,2144.989990234375,3031800
98,98,2160.0,2020-02-12,2180.25,2155.2900390625,2163.199951171875,3334300
99,99,2150.800048828125,2020-02-11,2185.949951171875,2136.0,2150.89990234375,5746000
100,100,2133.909912109375,2020-02-10,2135.60009765625,2084.9599609375,2085.010009765625,5056200
101,101,2079.280029296875,2020-02-07,2098.530029296875,2038.0999755859373,2041.989990234375,5095300
102,102,2050.22998046875,2020-02-06,2056.300048828125,2024.800048828125,2041.02001953125,3183000
103,103,2039.8699951171875,2020-02-05,2071.02001953125,2032.0,2071.02001953125,4376200
104,104,2049.669921875,2020-02-04,2059.800048828125,2015.3699951171875,2029.8800048828125,5289300
105,105,2004.199951171875,2020-02-03,2048.5,2000.25,2010.5999755859373,5899100
106,106,2008.719970703125,2020-01-31,2055.719970703125,2002.27001953125,2051.469970703125,15567300
107,107,1870.6800537109373,2020-01-30,1872.8699951171875,1850.6099853515625,1858.0,6327400
108,108,1858.0,2020-01-29,1874.75,1855.02001953125,1864.0,2088000
109,109,1853.25,2020-01-28,1858.1099853515625,1830.02001953125,1840.5,2808000
110,110,1828.3399658203125,2020-01-27,1841.0,1815.3399658203125,1820.0,3528500
111,111,1861.6400146484373,2020-01-24,1894.989990234375,1847.43994140625,1891.3699951171875,3766200
112,112,1884.5799560546875,2020-01-23,1889.97998046875,1872.760009765625,1885.1099853515625,2484600
113,113,1887.4599609375,2020-01-22,1902.5,1883.3399658203125,1896.0899658203125,3216300
114,114,1892.0,2020-01-21,1894.27001953125,1860.0,1865.0,3707800
115,115,1864.719970703125,2020-01-17,1886.6400146484373,1857.25,1885.8900146484373,3994400
116,116,1877.93994140625,2020-01-16,1885.5899658203125,1866.02001953125,1882.989990234375,2659500
117,117,1862.02001953125,2020-01-15,1878.8599853515625,1855.0899658203125,1872.25,2896600
118,118,1869.43994140625,2020-01-14,1887.1099853515625,1858.550048828125,1885.8800048828125,3440900
119,119,1891.300048828125,2020-01-13,1898.0,1880.800048828125,1891.31005859375,2780800
120,120,1883.1600341796875,2020-01-10,1906.93994140625,1880.0,1905.3699951171875,2853700
121,121,1901.050048828125,2020-01-09,1917.8199462890625,1895.800048828125,1909.8900146484373,3167300
122,122,1891.969970703125,2020-01-08,1911.0,1886.43994140625,1898.0400390625,3508000
123,123,1906.8599853515625,2020-01-07,1913.8900146484373,1892.0400390625,1904.5,4044900
124,124,1902.8800048828125,2020-01-06,1903.68994140625,1860.0,1860.0,4061800
125,125,1874.969970703125,2020-01-03,1886.199951171875,1864.5,1864.5,3764400
126,126,1898.010009765625,2020-01-02,1898.010009765625,1864.1500244140625,1875.0,4029000
